id,description,code,code,unit_size,category,link,rank,price,cost,created_at,updated_at
5e55bacf-facd-4cd8-be4f-729ad9ae5fc8,"Juego de Plantilla Números en aluminio  offset de 0.3MM  [ 0 - 9 ] ",PLA-N5,PLA-N5,5cm,seguridad,https://tellsenales.com/seguridad/plantilla-de-numeros-metalicos-para-pintar-del-0-al-9/,0,50,20,2024-05-09 17:37:39.271,2024-08-24 22:35:22.636
5e9e7cb7-c4b0-493b-971a-b46b4c1a343b,Poste de concreto de 3.1 M para señal preventiva acabado con franjas de 50 cm (blanco/negro),PSC330,PSC330,und,viales,https://tellsenales.com/seguridad/postes-de-concreto-para-senalizaciones-viales-en-zona-rural/,0,265,240,2024-09-13 17:33:58.603245,2024-10-14 16:13:34.623
5ee09ddf-ada4-4ba9-a891-3c63fa7c81dd,Señal Reguladora Lámina: Reflectivo tipo IV Alta Intensidad Prismático 3M (HIP)  Soporte: Panel de aluminio compuesto 4mm Pictograma: Reflectivo Grado Ingeniería,SHR90-3M,SHR90-3M,60x90cm,viales,https://tellsenales.com/seguridad/senal-reflectivo-alta-intensidad-hip-con-soporte-sustrato-de-aluminio-4mm/,0,220,139,2025-01-03 03:21:47.537,2025-01-03 03:22:24.621
5f70e9c5-133c-4586-bbf7-f53fc31d765d,"Vinil Reflectivo Grado Ingenieria Reflexlite de 61cm x 45.7mts ",RGI60,RGI60,Rollo,viniles,https://tellsenales.com/seguridad/vinil-reflectivo-grado-ingenieria-reflexlite-de-61cm/,0,380,280,2023-12-26 19:19:06.088,2024-11-09 16:38:26.107
60d2e6b7-ec95-48c3-bad0-3ad537e3192f,Señal preventiva para obras  vinil laminado  + soporte trupan 5.5mm,TRU110X80,TRU110X80,110x80cm,obras,https://tellsenales.com/seguridad/senales-temporales-vinil-con-soporte-triplay-4mm-para-obras-y-construccion/,0,70,37,2024-03-12 16:22:12.362,2024-10-28 15:08:43.179
618e09fb-97c3-43cb-a13a-06cbc3af1ac5,"Poste metálico tubo redondo Ø2.5""  x  2mm x 3.5M. Pintado: doble capa anticorrosiva y doble capa gloss en patrón zebra ( cada 30cm ) - incluye accesorios pernos, tuercas, arandelas y anclaje",PS2X2X3.5,PS2X2X3.5,Und,viales,https://tellsenales.com/seguridad/postes-metalicos-para-senalizacion-vial-duraderos-visibles-y-versatiles/,0,140,120,2023-09-21 13:36:24.577,2024-08-26 21:07:39.35
63ffe871-8f10-464c-9a73-245c6155bb99,Luces de emergencia 32 led schubert original,LE-SCH-32,LE-SCH-32,und,articulos seguridad,https://tellsenales.com/seguridad/luz-de-emergencia-schubert/,0,80,48,2024-09-06 20:06:16.401,2024-09-06 20:08:04.449
6473ecca-9931-453a-b307-ea754a6076da,"Estructura metálica tipo pórtico para señal informativa 145x60cm con tubo estándar de 3"" Ø, pintada de gris metálico",POR145X60,POR145X60,und,viales,,0,1350,110,2024-09-13 17:30:20.759814,2024-09-13 17:30:20.759814
648b60ad-27c1-4638-a12e-d70f8dec6475,Lámina retroreflectiva 1.22 x 45.7M Alta Intensidad Prismático ( HIP ) 3M serie 3930 - Color blanco - Grafimundo ($ 1796.53 ),RHIP-3M-BL,RHIP-3M-BL,rollo,viniles,https://tellsenales.com/seguridad/lamina-reflectiva-prismatica-de-alta-intensidad-3m-hip/,0,7200,6736,2025-01-23 16:20:20.041735,2025-01-23 16:20:20.041735
64a76060-a093-4ffc-9d4f-ed2071006623,Señal Chevrón Lámina: Reflectivo tipo IV Grado Prismático (3M HIP)  Soporte: Panel de aluminio compuesto 4mm Pictograma: Reflectivo Grado Ingenieria,CHE30X45-S-3M,CHE30X45-S-3M,30x45cm,viales,https://tellsenales.com/seguridad/senal-preventiva-chevron-con-lamina-reflectiva-hip-con-soporte-compuesto-de/,0,65,29,2025-01-03 04:49:30.588,2025-01-03 04:53:21.399
6737ab30-d0cd-406a-a66f-1a147ee691fa,"Cinta reflectiva 2"" x 45.7M. marca Reflexlite, color blanco",CRBL-2,CRBL-2,rollo,cintas seguridad,https://tellsenales.com/seguridad/cinta-reflectiva-2-pulgadas-5-cm-x-45-7mts-reflexlite/,0,160,160,2023-08-03 03:38:19.427,2024-08-24 23:23:58.357
68897b86-0962-4239-9b84-fef26ba20255,Señal para obras vinil Arclad laminado con soporte triplay 4 mm,Tr60x80,Tr60x80,60x80cm,obras,,0,35,20,2023-10-22 23:23:09.711,2023-10-22 23:23:09.711
6908cd53-c5a6-439a-9378-82aa0a2de65d,Vinil arclad laminado aplicado sobre lamina imantada de 0.5 mm,IMA30X40,IMA30X40,30x40cm,seguridad,https://tellsenales.com/seguridad/rotulos-magneticos-imantados-para-vehiculos-y-otros-usos/,0,30,10,2023-08-03 03:38:19.427,2024-09-19 21:04:52.418
690c44f5-d0af-442c-9c28-bc6a96351ad5,Señal vinil arclad laminado c/ soporte compuesto de aluminio ( sustrato de aluminio ) de 4 mm espesor,SUS40X60,SUS40X60,40x60cm,viales,https://tellsenales.com/seguridad/senal-vinil-laminado-con-soporte-compuesto-de-aluminio-4mm/,9,45,30,2023-08-03 03:38:19.427,2024-08-24 22:40:57.649
6a3468db-e8fc-4692-92a5-6f988006411e,Señal para obras vinil + sobrelaminado ( Protección UV ) + soporte MDF (Trupan Génerico ) 5.5MM,TRU75X75,TRU75X75,75x75cm,obras,https://tellsenales.com/seguridad/senales-temporales-vinil-con-soporte-triplay-4mm-para-obras-y-construccion/,0,40,18,2024-03-23 15:26:37.325,2024-10-28 15:08:50.045
6bd671ea-8758-4c83-886e-f8c0338cf21c,"Panel compuesto de aluminio ( substrato de aluminio ) de 4 mm espesor ",PAL,PAL,60x60cm,viales,https://tellsenales.com/seguridad/panel-aluminio-compuesto-sustrato-de-aluminio-4mm/,0,36,50,2024-08-28 15:19:57.593825,2024-08-28 15:19:57.593825
6c9e04e1-a245-4601-bce9-6b479bfe31be,Fibra de vidrio doble cara,fibdc,fibdc,85x35cm,viales,,0,85,57,2023-10-23 22:35:51.491,2023-10-23 22:35:51.491
6d49762c-696b-4fea-8f8c-8fbb5d24da00,Porta anuncios / afiches en acrílico  - Doble Acrílico de 2.5mm tipo sandwich  con  4  pines de acero inoxidable para sujeción,PORL-A4,PORL-A4,A4,acrilicos,https://tellsenales.com/seguridad/porta-anuncios-afiches-de-acrilico-porta-layout/,0,85,55,2024-03-07 23:52:53.883,2024-12-14 02:45:10.372
6e162819-1dbc-4403-9ebc-5ccbb637b514,Señal sticker vinil marca Arclad con sobrelaminado (protección UV ),ST10X15CM,ST10X15CM,10X15CM,seguridad,https://tellsenales.com/seguridad/sticker-vinil-arclad-laminado-proteccion-uv/,0,1,1,2024-06-03 15:15:09.506,2024-08-24 22:52:11.046
6eaa132d-9dc6-4a90-ae57-8d5b3be17b9a,"Cinta antideslizante color: amarillo de (5 cm)2"" x 18 mts",CAAM,CAAM,rollo,cintas seguridad,https://tellsenales.com/seguridad/cinta-antideslizante-2-pulgadas-5cm-x-18-metros/,0,60,30,2023-08-03 03:38:19.427,2024-08-24 23:20:54.31
6eba54c7-c20f-4630-908d-60f45c56d377,"Señal para obras vinil laminado aplicado a soporte triplay 4mm + marco de madera con listón de 1x2""",TRM40X60,TRM40X60,60x40cm,obras,,0,30,18,2023-10-05 17:42:20.951,2024-07-25 18:39:27.592
6ee7bd87-6352-497f-8de7-527e0d2bdfde,"Señal vertical informativa con lamina reflectiva tipo IV Alta Intensidad Prismático (HIP) , letras y marco Reflectivo Grado Ingenieria(GI) con soporte compuesto de aluminio  4mm",SHI60X20,SHI60X20,60x30cm,viales,https://tellsenales.com/seguridad/senales-informativas-para-calles-con-lamina-reflectiva-y-soporte-compuesto/,9,65,35,2024-03-11 18:44:20.859,2024-08-24 22:46:54.989
6f0f9886-41dd-4aac-880f-dce1e33e2472,"Fibra de vidrio 4 mm con refuerzo angulo de 1 1/2"" ( con pernos 3/8"" soldados o huecos )",FIB-I,FIB-I,120x60cm,viales,https://tellsenales.com/seguridad/placa-fibra-de-vidrio-120x60-cm-de-4mm-con-resina-poliester-y-refuerzo/,0,150,150,2023-08-03 03:38:19.427,2024-09-19 20:39:31.894
6f1cd641-3c24-4a53-bfc7-4ed5b96c60a8,"Señal para obras vinil laminado aplicado a soporte triplay 4mm + marco de madera con listón de 2x2""
",TRM120X80,TRM120X80,120x80cm,obras,,0,140,70,2024-08-22 01:01:17.174176,2024-08-22 01:01:17.174176
6fff94c9-e59b-41d4-94d8-e534db155de1,Exhibidor en acrílico 8x6cm,acr-ex,acr-ex,und,seguridad,,0,25,10,2024-03-21 20:00:26.841,2024-03-21 20:00:26.841
70230ee4-7724-4075-9229-8e24944ba98c,Señal fotoluminiscente soporte: pvc celtex 5 mm pictograma: vinil rotulado,FT120X40-5,FT120X40-5,120x40cm,fotoluminiscente,https://tellsenales.com/seguridad/senal-fotoluminiscente-con-base-pvc-celtex-3mm/,8,64,32,2024-08-29 21:53:09.54,2024-08-29 21:53:45.507
71d11e32-beee-4171-b555-fde5d644458c,Pedestal tipo parante con base para extintores de 6 - 12kg con porta señal -altura  1.2M,PED-120,PED-120,Und,lucha contra incendio,https://tellsenales.com/seguridad/pedestal-tipo-parante-con-base-para-extintores-de-6-12kg-con-porta-senal/,0,85,68,2024-03-08 20:49:27.049,2024-09-19 20:16:28.02
7217d658-a679-4777-a96b-a9ad035e4667,Solución Bactericida Haws Avlis 9082,SOL-HAWS,SOL-HAWS,und,epp,https://tellsenales.com/seguridad/solucion-bactericida-haws-avlis-9082/,0,180,120,2024-05-22 16:50:19.56,2024-11-03 15:55:23.398
72c296d0-2636-493f-98a3-53de6d5607cb,Señal en acrílico de 3mm con pictograma impresión vinil Arclad transparente con laminado blanco aplicado al espejo,AC60X80-3,AC60X80-3,60x90cm,seguridad,https://tellsenales.com/seguridad/senales-en-acrilico-en-diferente-espesores-2mm-or-3mm-or-5mm/,0,96,48,2024-06-20 21:48:34.472,2024-09-21 16:49:06.267
734b5061-d665-430e-accb-b366b7c513d5,"Cinta reflectiva 2"" x 45.7M. marca Reflexlite, color amarillo limón",CRAL-2,CRAL-2,rollo,cintas seguridad,https://tellsenales.com/seguridad/cinta-reflectiva-2-pulgadas-5-cm-x-45-7mts-reflexlite/,0,160,92,2023-08-03 03:38:19.427,2024-08-24 23:22:51.924
73cd732c-9959-48b1-8f7d-914ccfe2235e,"Señal vertical informativa con lamina reflectiva tipo IV Alta Intensidad Prismático (HIP) , letras y marco Reflectivo Grado Ingenieria(GI) con soporte compuesto de aluminio  4mm",SHI30X40,SHI30X40,40X30m,viales,https://tellsenales.com/seguridad/senales-informativas-para-calles-con-lamina-reflectiva-y-soporte-compuesto/,0,45,24,2024-05-09 20:17:49.239,2024-08-24 22:46:42.836
749f1ce9-f445-4a75-a6af-17badf3ec003,"Cinta Peligro 5"" x 450 M. - color amarillo",CPAM450,CPAM450,rollo,cintas seguridad,https://tellsenales.com/seguridad/cinta-peligro-amarillo-o-rojo/,0,65,45,2023-10-19 01:14:00.629,2024-11-03 15:57:01.71
74f82d77-8374-4bae-8e69-9e7cb20d5b1b,Lámina reflectiva Alta Intensidad Prismático (3931 HIP) AMARILLO AMBAR 1.22Mx45.7M - 3M,R120-3M-AM,R120-3M-AM,Rollo,viniles,,0,8300,7222,2024-12-18 15:05:28.139361,2024-12-26 17:24:23.945
7555b0eb-8c5c-4ca6-a94d-c19eefaf084b,Señal Vertical Preventiva Lámina: Reflectivo tipo IV Alta Intensidad Prismático  (HIP) Soporte: Panel Aluminio Compuesto 4mm Pictograma: Reflectivo Grado Ingeniería,SHP40,SHP40,40x40cm,viales,https://tellsenales.com/seguridad/senal-preventiva-con-lamina-de-alta-intensidad-hip-y-soporte-sustrato-de/,9,65,28,2024-01-02 18:37:07.893,2025-01-03 02:59:43.827
75e03a92-482c-4a03-b9f1-437759ae4496,Señal vinil Arclad laminado brillo (protección UV) c/ soporte pvc celtex de 3 mm de espesor,Pvc40x60,Pvc40x60,40x60cm,seguridad,,8,20,10,2023-10-22 23:06:19.985,2023-10-22 23:06:19.985
761edf3a-5b42-4a2a-9bf1-b088f706557e,Señal vertical informativa lamina: retroreflectiva tipo iv alta intensidad prismatico ( hip) color verde letras y marco: reflectivo alta intensidad prismatico ( hip) color blanco,LHIP-I-HIP,LHIP-I-HIP,120x60cm,viales,,0,250,200,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
764a26a1-4fd7-4032-86fc-2f5a492b972f,"Cinta reflectiva 2"" x 45.7M. marca Reflexlite, color rojo/blanco",CRRB-2,CRRB-2,rollo,cintas seguridad,https://tellsenales.com/seguridad/cinta-reflectiva-2-pulgadas-5-cm-x-45-7mts-reflexlite/,0,160,95,2023-08-03 03:38:19.427,2024-08-24 23:23:29.524
76b35672-cb7a-4020-9357-7daad2a75460,Chaleco reflectivo naranjado 4 bandas 100% poliester,CH-4-AN,CH-4-AN,und,ropa seguridad,,0,60,60,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
76eb5524-352e-45fd-aa9f-e4b8a5416997,"Señal vertical informativa soporte: fibra de vidrio 4 mm con refuerzo de angulo 1 1/2"" lamina: Retroreflectiva tipo IV Alta Intensidad Prismatico (HIP) fondo y letra",FHI120X90,FHI120X90,120x90cm,viales,https://tellsenales.com/seguridad/senal-informativa-en-fibra-de-vidrio-4mm-con-lamina-reflectiva-hip/,10,600,300,2024-10-14 15:08:44.635,2024-10-14 15:10:20.345
781b78e5-f0c3-4078-bfb2-f18586e6590a,"Señal tipo paleta en vinil con soporte triplay - mango de Madera  1X2""",Mang,Mang,40X60cm,seguridad,,0,25,12,2023-10-21 03:31:26.617,2023-10-21 03:31:26.617
78eb4869-9758-4a76-864c-8567b86baae8,Extintor pqs 9 kg nacional con certificado,PQS9,PQS9,und,lucha contra incendio,https://tellsenales.com/seguridad/extintor-nacional-pqs-abc-6-kg/,0,110,85,2023-08-03 03:38:19.427,2025-01-28 22:15:06.443
79bd4a0e-2374-4120-9501-26f5709dddfc,"Poste Metálico tubo redondo de 2""x 2mm x 3Mts base epóxico Jet y acabo con Jet ",PS2X2X3J,PS2X2X3J,und,viniles,https://tellsenales.com/seguridad/postes-metalicos-para-senalizacion-vial-duraderos-visibles-y-versatiles/,0,175,150,2024-03-13 23:49:27.286,2024-08-26 21:08:04.604
7a21bbb0-2781-47c5-b780-4f9464a64f8e,"Poste Metálico tubo redondo de 4"" x 3mm x 3Mts  Pintado base zincromato  + gloss  - Incluye pernos, tuernas, huachas, arandelas y anclaje",PS4X3X3,PS4X3X3,und,viales,https://tellsenales.com/seguridad/postes-metalicos-para-senalizacion-vial-duraderos-visibles-y-versatiles/,0,250,200,2024-03-13 23:45:20.374,2024-08-26 21:08:11.362
7a584646-b6a9-41c5-8825-8d9ab2241915,"Señal para obras vinil laminado aplicado a soporte triplay 4mm + marco de madera con listón de 1x2""",TRM60X90,TRM60X90,60x90cm,obras,,0,75,30,2024-07-25 18:40:55.741,2024-07-25 18:40:55.741
7b19308d-dc38-4e1d-a3b8-50dc41661982,"Gabinete contra incendio de 4 - 6kg ",GAB6,GAB6,und,lucha contra incendio,,0,85,45,2024-06-17 22:33:16.508,2024-06-17 22:33:16.508
7c705909-7840-424e-a4d2-da8241833285,"Señal tipo bandera, vinil laminado c/ base pvc celte x 3 mm con dobles de 5 cm y doble cara",PVCB20X30-3,PVCB20X30-3,20x30cm,obras,https://tellsenales.com/seguridad/senal-fotoluminiscente-con-dobles-tipo-bandera-soporte-pvc-celtex-3mm-5mm/,0,12,5,2023-08-03 03:38:19.427,2024-08-24 14:22:15.748
7c84dc53-c4c9-48af-b4b2-6f10dded16c1,"Poste o Hito de kilometraje 1.2mts ",HT120,HT120,und,viales,https://tellsenales.com/seguridad/poste-o-hito-de-kilometraje/,0,220,140,2024-08-07 16:40:48.763807,2024-08-07 16:40:48.763807
7ce46775-4a84-4657-925f-c5a79ab858c1,"Detector de temperatura -  Hagroy ",DT,DT,und,lucha contra incendio,https://tellsenales.com/seguridad/sensor-de-temperatura-4-hilos-hagroy/,0,38,60,2024-08-21 16:59:37.245025,2024-08-26 03:24:18.078
7ed98483-0c70-4855-9c25-24287f03ffee,"Panel compuesto de aluminio - substrato de aluminio (PAL ) 3mm ",PAL-3MM,PAL-3MM,240x120cm,seguridad,https://tellsenales.com/seguridad/panel-aluminio-compuesto-sustrato-de-aluminio-4mm/,0,220,140,2024-07-01 21:22:59.634,2024-08-24 22:42:17.155
7f51df73-903b-42f3-af8e-34685d44f9a6,"Señal vertical preventiva ( amarillo ambar) soporte: fibra de vidrio 4 mm con refuerzo platina 1 1/2"" lamina: Retroreflectiva tipo IV alta intensidad prismatico ( hip) marca 3M , pictograma: vinil rotulado",FHP-3M,FHP-3M,60x60cm,viales,https://tellsenales.com/seguridad/senal-preventiva-en-fibra-de-vidrio-4mm-con-lamina-reflectiva-hip/,0,200,150,2023-08-03 03:38:19.427,2024-08-24 22:47:54.949
7ff2f6ea-bc0f-4631-bbed-3a565f58c488,"Panel compuesto de aluminio - substrato de aluminio (PAL ) 4mm ",PAL-4MM,PAL-4MM,240x120cm,seguridad,https://tellsenales.com/seguridad/panel-aluminio-compuesto-sustrato-de-aluminio-4mm/,0,250,185,2024-07-01 21:21:27.605,2024-08-24 22:42:12.738
80210dc1-f805-4861-bd4c-6d1983bc808b,"Señal Vertical Preventiva Lámina: Reflectivo tipo IV Grado Prismático (HIP)  Soporte: fibra de vidrio 4mm con platina embebida de 1 1/2""x1/8"" Pictograma: Reflectivo Grado Ingenieria",FHP40,FHP40,40x40cm,viales,https://tellsenales.com/seguridad/senal-preventiva-en-fibra-de-vidrio-4mm-con-lamina-reflectiva-hip/,0,75,37,2023-11-27 15:38:09.163,2025-01-02 01:56:35.986
81b639ad-47bf-472a-b4e0-45630f6ee34f,Señal FOTOLUMINISCENTE con soporte pvc celtex 3 mm y pictograma vinil rotulado (troquelado) incluye cinta de doble contacto en 4 puntos,FT60X20,FT60X20,60x20cm,fotoluminiscente,https://tellsenales.com/seguridad/senal-fotoluminiscente-con-base-pvc-celtex-3mm/,7,15,7,2023-10-22 23:12:19.324,2024-09-21 23:51:46.562
8338a1ec-b14d-4380-92a9-da056e9dff15,"Cinta reflectiva 2"" x 45.7M. marca Reflexlite, color anaranjado ",CRAN-2,CRAN-2,rollo,cintas seguridad,https://tellsenales.com/seguridad/cinta-reflectiva-2-pulgadas-5-cm-x-45-7mts-reflexlite/,0,150,92,2023-09-05 22:27:12.253,2024-08-24 23:23:35.672
837198a8-0e3b-475a-9ff2-79ce155cb645,Lámina reflectiva tipo IV Grado Prismático ( color amarillo ambar / amarillo limón ) pitograma: Vinil rotulado,LHP60X60,LHP60X60,60x60cm,viales,https://tellsenales.com/seguridad/lamina-reflectiva-hip-con-pictograma-rotulado-o-impresion-uv/,0,70,40,2023-08-03 03:38:19.427,2024-11-09 15:53:42.43
84e4063e-8f88-4b40-911e-55438d11cfc8,Cono de seguridad de 36 pulgadas ( 90 cm ) Incluye cinta reflectiva,CN-36,CN-36,und,proteccion vial,https://tellsenales.com/seguridad/cono-de-seguridad-naranja-36-70cm/,0,75,48,2023-08-03 03:38:19.427,2024-09-19 20:25:07.6
855c73c8-f5aa-443c-8493-f65e37047008,"Poste de señalización ( fierro galvanizado ) 2""Ø x 2mm x 3.4M. Pintado:  base epóxica y doble capa  gloss en patrón zebra ( cada 50cm ) - incluye accesorios pernos, tuercas, arandelas y anclaje",PSG2X2X3.5,PSG2X2X3.5,und,viales,https://tellsenales.com/seguridad/postes-metalicos-para-senalizacion-vial-duraderos-visibles-y-versatiles/,0,160,130,2024-09-05 15:38:35.078,2024-09-05 16:37:50.103
8576e102-1003-4834-ae4c-23871df79f5b,Señal fotoluminiscente tipo bandera ( doble cara y con dobles de 5 cm ) soporte: pvc celtex 5 mm pictograma: vinil rotulado,FTB40X20-5,FTB40X20-5,40x20cm,fotoluminiscente,https://tellsenales.com/seguridad/senal-fotoluminiscente-con-dobles-tipo-bandera-soporte-pvc-celtex-3mm-5mm/,0,18,7,2024-08-24 14:25:17.937557,2024-08-24 14:26:11.523
85badd8b-e7bc-447c-a387-25f0bcd74b1f,"Rollo cinta reflectiva tipo I - grado ingenieria 2"" x45.7 mts 3M - color blanco",CGI-3M-BL,CGI-3M-BL,rollo,cintas seguridad,https://tellsenales.com/seguridad/cinta-reflectiva-grado-ingenieria-2-x45-7mts-3m/,0,280,200,2023-08-03 03:38:19.427,2024-09-19 20:33:31.456
86366b48-2281-4b06-8ef2-2c2962ee9717,Porta documentos en acrílico trasparente 2.5mm  medida: 25 x 35 x 4 cm,PORDOC25X35,PORDOC25X35,und,seguridad,,0,85,55,2024-09-19 21:14:14.892966,2024-09-19 21:14:14.892966
88af5580-047a-4fcd-bd18-92370466e7f7,"Rollo cinta reflectiva  4"" x45.7 mts. color rojo - blanco ( peruanita ) - Reflexlite",CR4-REF-RB,CR4-REF-RB,rollo,cintas seguridad,,0,350,280,2023-08-03 03:38:19.427,2023-08-03 03:38:19.427
89164a90-35d6-46ff-bc5d-9491634f64ec,Señal Vertical Preventiva Lámina: Reflectivo tipo IV Alta Intensidad Prismático 3M (HIP) Soporte: Panel Aluminio Compuesto 4mm Pictograma: Reflectivo Grado Ingeniería,SHP80-3M,SHP80-3M,80X80CM,viales,https://tellsenales.com/seguridad/senal-preventiva-con-lamina-de-alta-intensidad-hip-y-soporte-sustrato-de/,0,280,205,2025-01-03 03:02:08.699,2025-01-03 03:03:58.403
89de60fc-5def-4d4e-8a8b-a714aec509f7,"Lámina reflectiva amarillo limón tipo XI Grado Diamante (DG3) 3M  con pictograma rotulado en vinil color negro ",LDG3,LDG3,40x60cm,viales,,0,150,92,2024-01-23 19:36:07.471,2024-01-23 19:36:07.471
8b07e26f-3781-4b39-99eb-ac15804db240,Letrero en acrílico de 2.5mm doble cara con dobles de 5cm y pictograma rotulado,acdd,acdd,32x40cm,seguridad,,0,40,18,2024-02-21 14:50:57.737,2024-02-21 14:50:57.737
8b269413-bef5-47c8-919a-33e035a1ae9c,"Señal vertical informativa soporte: fibra de vidrio 4 mm con refuerzo de angulo 1 1/2"" lamina: Retroreflectiva tipo IV Alta Intensidad Prismatico (HIP)  - 3M ",FHI-3M,FHI-3M,120x60cm,viales,https://tellsenales.com/seguridad/senal-informativa-en-fibra-de-vidrio-4mm-con-lamina-reflectiva-hip/,0,500,400,2023-08-03 03:38:19.427,2024-08-24 22:50:53.049
8b9ea368-7781-4ae4-bfcf-9490c3fd0f3d,"Señal Vertical Reguladora Lámina: Reflectivo tipo IV Grado Prismático (HIP)  Soporte: fibra de vidrio 4mm con platina embebida de 1 1/2""x1/8"" Pictograma: Reflectivo Grado Ingenieria",FHR90,FHR90,60x90cm,viales,https://tellsenales.com/seguridad/senal-reguladora-en-fibra-de-vidrio-4mm-con-lamina-reflectiva-hip/,10,185,142,2023-08-03 03:38:19.427,2024-12-14 20:28:39.636
8bb5a98c-e0ad-4db3-97d2-38ccd5d8af20,"Guantes anti impacto ","Guantes ","Guantes ",Und,epp,,0,80,45,2024-05-07 23:44:25.643,2024-05-07 23:44:25.643
8bf9ca23-bcb8-4292-a991-77921a43fd58,Señal vinil arclad laminado c/ soporte compuesto de aluminio ( sustrato de aluminio ) de 4 mm espesor - DOBLE CARA,SUS-DC,SUS-DC,20x30cm,seguridad,https://tellsenales.com/seguridad/senal-vinil-laminado-con-soporte-compuesto-de-aluminio-4mm/,0,17,5,2023-08-03 03:38:19.427,2024-08-24 22:40:16.403
8c2bbfb4-7164-4ab8-88cf-68f28c5a9b09,Señal Reguladora Lámina: Reflectivo tipo IV Alta Intensidad Prismático (HIP)  Soporte: Panel de aluminio compuesto 4mm Pictograma: Reflectivo Grado Ingeniería,SHR60,SHR60,60x60cm,viales,https://tellsenales.com/seguridad/senal-reflectivo-alta-intensidad-hip-con-soporte-sustrato-de-aluminio-4mm/,0,120,65,2024-11-28 17:24:54.044,2025-01-03 03:16:54.616
8d1ae25f-679e-4958-a6f0-39eddd07ae26,Señal vertical preventiva con soporte compuesto de aluminio 4mm +  lamina reflectiva tipo I Grado Ingeniería (GI) + pictograma vinil rotulado,sgp40,sgp40,40x40cm,viales,,0,45,22,2024-01-02 18:54:10.634,2024-01-02 18:54:10.634
8fab65c2-2db4-4784-894c-8d275c067f60,"Señal vertical reguladora Soporte: fibra de vidrio 4 mm con refuerzo platina 1 1/2"" Lamina: retroreflectiva tipo IV Alta Intensidad Prismático ( HIP) Pictograma: vinil rotulado",FHR40X60,FHR40X60,40x60cm,viales,https://tellsenales.com/seguridad/senal-reguladora-en-fibra-de-vidrio-4mm-con-lamina-reflectiva-hip/,10,95,63,2024-03-06 15:30:38.299,2024-08-24 22:48:41.915
901c812d-bd82-44c9-bc4a-631e78f3cbe8,"Extintor tipo ""K"" acetato de potasio ( 6 litros ) - IMPORTADO",EXK-6,EXK-6,und,lucha contra incendio,https://tellsenales.com/seguridad/extintor-de-clase-k-acetato-de-potasio/,0,240,190,2024-08-21 15:04:30.875343,2024-09-19 20:14:42.263
90bf0aed-0d49-427e-bea4-d8f03d461839,"Señal Vertical Preventiva Lámina: Reflectivo tipo IV Grado Prismático (HIP)  Soporte: fibra de vidrio 4mm con platina embebida de 1 1/2""x1/8"" Pictograma: Reflectivo Grado Ingenieria",FHP75,FHP75,75x75cm,viales,https://tellsenales.com/seguridad/senal-preventiva-en-fibra-de-vidrio-4mm-con-lamina-reflectiva-hip/,0,210,150,2023-11-14 16:27:41.445,2025-01-02 02:13:09.682
925037b3-e368-40cf-a477-2d50bc1015fe,Barra retractil amarillo reflectivo 2.1 mts,BR-AN,BR-AN,und,proteccion vial,https://tellsenales.com/seguridad/barra-retractil-de-amarillo/,0,25,12,2023-08-03 03:38:19.427,2024-09-19 20:46:59.257
933e0bc1-8f3d-4c3d-91e6-39ce281bc210,Mascarilla 3M,Mascari,Mascari,Und,epp,,0,95,68,2024-05-07 23:42:54.823,2024-05-07 23:42:54.823
93e7eaea-e2de-4fc2-8375-e0c41b7566f5,"Cinta Reflectiva 3M Diamond Grade , Serie 983, Blanco, 51 mm X 45.7 m",CDBL-3M,CDBL-3M,Rollo,cintas seguridad,,0,450,390,2023-09-19 00:33:08.899,2023-09-19 00:33:08.899
95b6721f-c51b-458f-ba7b-8848a86560ae,Señal Chevrón Lámina: Reflectivo tipo XI Grado Diamante (3M DG3)  Soporte: Fibra de vidrio 4mm Pictograma: Reflectivo Grado Ingenieria,CHE30X45-F-DG3,CHE30X45-F-DG3,30x45cm,viales,https://tellsenales.com/seguridad/senal-preventiva-chevron-con-lamina-reflectiva-hip-con-soporte-compuesto-de/,0,100,63,2025-01-03 04:49:42.78,2025-01-03 05:07:12.227
9623d20a-e4b8-480c-ab76-89bcc3c7c3bc,Señal Reguladora Lámina: Reflectivo tipo IV Alta Intensidad Prismático (HIP)  Soporte: Panel de aluminio compuesto 4mm Pictograma: Reflectivo Grado Ingeniería,SHR90,SHR90,60x90cm,viales,https://tellsenales.com/seguridad/senal-reflectivo-alta-intensidad-hip-con-soporte-sustrato-de-aluminio-4mm/,0,150,72,2023-08-03 03:38:19.427,2025-01-03 03:15:34.783
979a555b-ee6d-4389-b3ab-55dbc547755d,Señal vinil Arclad laminado brillo (protección UV) c/ soporte pvc celtex de 5 mm de espesor,PVC60X80,PVC60X80,60x80cm,seguridad,https://tellsenales.com/seguridad/senal-vinil-laminado-con-base-pvc-celtex-3mm/,8,40,20,2023-10-22 23:07:52.289,2024-08-24 23:00:30.626
